student_id,query_index,total_queries,is_first_query,time_since_session_start_s,time_since_last_query_s,pre_duration_s,pre_code_edits,pre_code_edit_rate,pre_chars_inserted,pre_chars_deleted,pre_code_deletes,pre_net_code_growth,pre_delete_type_ratio,pre_terminal_runs,pre_terminal_errors,pre_max_consecutive_errors,pre_mean_time_between_runs_s,pre_error_self_fix,pre_error_ai_fix,pre_error_reading_time_s,pre_error_to_edit_s,pre_failed_test_count,pre_failed_test_self_fix,pre_failed_test_ai_fix,pre_failed_test_to_edit_s,pre_longest_idle_s,thinking_time_s,pre_tab_switches,pre_tab_hidden_time_s,pre_response_reading_time_s,pre_chat_to_code_latency_s,pre_time_in_editor_s,pre_time_in_terminal_s,pre_time_in_chat_s,pre_time_in_task_s,pre_time_in_tests_s,implementing_time_s,debugging_time_s,testing_time_s,seeking_help_time_s,thinking_task_s,thinking_llm_s,thinking_error_s,thinking_code_s,query_length_chars,ai_response_length_chars,test_passed_at_query,test_total_at_query,post_response_implementing_s,post_response_debugging_s,post_response_thinking_s,post_response_seeking_help_s,post_response_testing_s,post_thinking_task_s,post_thinking_llm_s,post_thinking_error_s,post_thinking_code_s,post_code_edits,post_code_edit_rate,post_terminal_runs,post_terminal_errors,post_error_self_fix,task_completed,final_test_passed,final_test_total,session_duration_s,label_query_no_effort
11976,2,3,0,517.79,371.67,369.71,156,0.422,135,20,20,115,0.1282,6,3,1,59.54,3,0,63.91,63.91,3,2,0,2.09,56.81,265.37,8,156.49,36.08,36.08,0.0,111.03999999999999,15.77,0.0,4.21,0.0,106.83,4.21,15.77,0.0,36.08,206.83,0.0,39,209,2,4,0.0,14.84,39.85,8.05,0.0,0,29.24,10.62,0.0,16,0.255,3,0,0,0,2,4,636.79,0.0
11976,3,3,0,582.62,64.83,62.74,16,0.255,16,0,0,16,0.0,3,0,0,7.3,0,0,0.0,0.0,2,2,0,10.2,10.85,40.14,4,4.51,19.39,29.24,0.0,14.84,8.05,0.0,0.0,0.0,14.84,0.0,8.05,0.0,29.24,10.62,0.0,31,177,2,4,0.0,0.0,52.79,0.0,0.0,0,52.79,0.0,0.0,0,0.0,0,0,0,0,2,4,636.79,
11977,1,2,1,190.51,0.0,190.51,182,0.9553,115,67,67,48,0.3681,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,18.15,106.42,1,0.0,0.0,0.0,76.21,0.0,8.44,66.3,0.0,76.21,0.0,0.0,8.44,66.3,0.0,0.0,39.57,36,199,0,0,0.0,0.0,7.41,2.04,0.0,0,7.41,0.0,0.0,0,0.0,0,0,0,1,4,4,649.89,1.0
11977,2,2,0,201.04,10.53,9.46,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,6.54,6.54,0,0.0,9.46,0.0,0.0,0.0,2.04,0.0,0.0,0.0,0.0,0.0,2.04,0.0,7.41,0.0,0.0,18,173,0,0,22.15,1.53,424.08,0.0,0.0,0,12.66,168.94,242.48,46,0.1027,5,1,1,1,4,4,649.89,
11979,1,3,1,408.39,0.0,408.39,104,0.2547,79,25,25,54,0.2404,3,2,1,60.45,1,0,10.05,10.05,1,1,0,4.41,44.72,331.23,5,64.55,0.0,0.0,11.41,39.98,9.41,90.73,0.0,11.41,39.98,0.0,9.41,90.73,0.0,153.03,103.84,48,205,1,4,0.0,1.56,34.43,3.14,60.07,0,14.88,19.55,0.0,2,0.0202,2,0,0,0,2,4,696.85,0.0
11979,2,3,0,509.45,101.05,99.2,2,0.0202,1,1,1,0,0.5,2,0,0,60.07,0,0,0.0,0.0,2,0,0,0.0,60.06,93.19,0,0.0,14.88,14.88,0.0,61.63,3.14,0.0,60.07,0.0,1.56,60.07,3.14,0.0,14.88,19.55,0.0,16,298,0,4,0.0,1.81,41.46,6.29,0.0,0,25.22,16.25,0.0,4,0.0807,1,0,0,0,2,4,696.85,0.0
11979,3,3,0,560.74,51.3,49.56,4,0.0807,3,1,1,2,0.25,1,0,0,0.0,0,0,0.0,0.0,1,1,0,7.75,24.01,39.16,0,0.0,25.22,25.22,0.0,1.81,6.29,0.0,0.0,0.0,1.81,0.0,6.29,0.0,25.22,16.25,0.0,24,203,2,4,0.0,0.0,134.98,0.0,0.0,0,134.98,0.0,0.0,0,0.0,0,0,0,0,2,4,696.85,
11982,1,14,1,57.79,0.0,57.79,2,0.0346,2,0,0,2,0.0,2,0,0,2.23,0,0,0.0,0.0,2,2,0,4.86,14.66,40.91,0,0.0,0.0,0.0,0.0,5.41,2.92,40.32,2.24,0.0,3.17,2.24,2.92,40.32,0.0,9.14,0.0,20,165,0,4,0.0,0.0,15.37,4.4,0.0,0,15.37,0.0,0.0,0,0.0,0,0,0,0,3,4,617.42,1.0
11982,2,14,0,79.7,21.92,19.77,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,8.51,14.64,0,0.0,19.77,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,15.37,0.0,0.0,28,179,0,4,0.0,0.0,7.19,3.74,0.0,0,7.19,0.0,0.0,0,0.0,0,0,0,0,3,4,617.42,1.0
11982,3,14,0,95.96,16.25,10.93,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.2,7.2,0,0.0,10.93,0.0,0.0,0.0,3.74,0.0,0.0,0.0,0.0,0.0,3.74,0.0,7.19,0.0,0.0,4,205,0,4,0.0,0.0,7.2,2.28,0.0,0,7.2,0.0,0.0,0,0.0,0,0,0,0,3,4,617.42,1.0
11982,4,14,0,109.87,13.91,9.48,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,7.2,7.2,0,0.0,9.48,0.0,0.0,0.0,2.28,0.0,0.0,0.0,0.0,0.0,2.28,0.0,7.2,0.0,0.0,3,142,0,4,0.0,0.0,19.02,2.4,0.0,0,19.02,0.0,0.0,0,0.0,0,0,0,0,3,4,617.42,1.0
11982,5,14,0,133.82,23.95,21.42,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,19.02,19.02,0,0.0,21.42,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,2.4,0.0,19.02,0.0,0.0,11,243,0,4,0.0,0.0,19.53,9.42,0.0,0,19.53,0.0,0.0,0,0.0,0,0,0,0,3,4,617.42,1.0
11982,6,14,0,165.0,31.18,28.95,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,18.98,22.47,0,0.0,28.95,0.0,0.0,0.0,9.42,0.0,0.0,0.0,0.0,0.0,9.42,0.0,19.53,0.0,0.0,16,205,0,4,0.0,36.65,85.06,7.12,2.55,0,29.36,55.7,0.0,80,0.6089,1,0,0,0,3,4,617.42,0.0
11982,7,14,0,298.13,133.13,131.38,80,0.6089,58,20,20,38,0.25,1,0,0,0.0,0,0,0.0,0.0,1,1,0,2.54,14.46,72.03,12,41.59,29.36,29.36,0.0,39.199999999999996,7.12,0.0,2.55,0.0,36.65,2.55,7.12,0.0,29.36,55.7,0.0,40,298,1,4,0.0,0.0,9.54,5.27,0.0,0,9.54,0.0,0.0,0,0.0,0,0,0,0,3,4,617.42,1.0
11982,8,14,0,315.08,16.95,14.81,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,8.48,8.48,0,0.0,14.81,0.0,0.0,0.0,5.27,0.0,0.0,0.0,0.0,0.0,5.27,0.0,9.54,0.0,0.0,11,313,1,4,0.0,0.0,16.63,12.15,0.0,0,16.63,0.0,0.0,0,0.0,0,0,0,0,3,4,617.42,1.0
11982,9,14,0,352.3,37.22,28.79,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,15.62,19.42,0,0.0,28.79,0.0,0.0,0.0,12.15,0.0,0.0,0.0,0.0,0.0,12.15,0.0,16.63,0.0,0.0,4,270,1,4,0.0,0.0,14.63,17.72,0.0,0,14.63,0.0,0.0,0,0.0,0,0,0,0,3,4,617.42,1.0
11982,10,14,0,386.49,34.18,32.36,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,14.63,14.63,0,0.0,32.36,0.0,0.0,0.0,17.72,0.0,0.0,0.0,0.0,0.0,17.72,0.0,14.63,0.0,0.0,40,355,1,4,0.0,0.0,22.37,9.07,0.0,0,22.37,0.0,0.0,0,0.0,0,0,0,0,3,4,617.42,1.0
11982,11,14,0,419.87,33.39,31.44,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,18.33,21.36,4,19.7,31.44,0.0,0.0,0.0,9.07,0.0,0.0,0.0,0.0,0.0,9.07,0.0,22.37,0.0,0.0,19,467,1,4,0.0,25.91,61.73,10.29,2.07,0,14.39,47.35,0.0,58,0.58,3,0,0,0,3,4,617.42,0.0
11982,12,14,0,522.8,102.93,100.0,58,0.58,45,13,13,32,0.2241,3,0,0,26.36,0,0,0.0,0.0,3,3,0,12.01,24.64,42.34,8,29.47,14.39,14.39,0.0,27.98,10.29,0.0,2.07,0.0,25.91,2.07,10.29,0.0,14.39,47.35,0.0,36,447,3,4,0.0,0.0,8.64,30.98,0.0,0,8.64,0.0,0.0,0,0.0,0,0,0,0,3,4,617.42,1.0
11982,13,14,0,564.35,41.54,39.62,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,11.22,27.31,0,0.0,39.62,0.0,0.0,0.0,30.98,0.0,0.0,0.0,0.0,0.0,30.98,0.0,8.64,0.0,0.0,22,428,3,4,0.0,7.68,9.77,10.78,0.0,0,9.77,0.0,0.0,20,0.7086,0,0,0,0,3,4,617.42,0.0
11982,14,14,0,594.53,30.18,28.23,20,0.7086,11,9,9,2,0.45,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,8.4,8.4,0,0.0,9.77,9.77,0.0,7.68,10.78,0.0,0.0,0.0,7.68,0.0,10.78,0.0,9.77,0.0,0.0,22,467,3,4,0.0,0.0,20.19,0.0,0.0,0,20.19,0.0,0.0,0,0.0,0,0,0,0,3,4,617.42,
11983,1,1,1,165.56,0.0,165.56,35,0.2114,12,23,23,-11,0.6571,1,0,0,0.0,0,0,0.0,0.0,1,1,0,29.9,21.79,124.18,0,0.0,0.0,0.0,11.21,14.43,13.56,96.44,0.0,11.21,14.43,0.0,13.56,96.44,0.0,0.0,29.92,46,208,1,4,0.0,74.52,281.35,0.0,0.0,0,26.73,254.62,0.0,49,0.1377,18,2,2,0,1,4,523.57,
11984,1,4,1,152.59,0.0,152.59,66,0.4325,61,5,5,56,0.0758,2,2,1,49.49,1,0,18.71,18.71,0,0,0,0.0,13.35,90.42,0,0.0,0.0,0.0,30.74,13.61,13.02,40.55,0.0,30.74,13.61,0.0,13.02,40.55,15.19,23.51,15.97,23,193,0,0,0.0,23.96,58.95,2.66,0.0,0,13.88,45.07,0.0,24,0.2805,4,0,0,1,4,4,595.0,0.0
11984,2,4,0,239.3,86.71,85.56,24,0.2805,19,4,4,15,0.1667,4,0,0,19.52,0,0,0.0,0.0,4,3,0,5.22,15.12,60.55,0,0.0,12.86,12.86,0.0,23.96,2.66,0.0,0.0,0.0,23.96,0.0,2.66,0.0,13.88,45.07,0.0,19,269,1,4,0.0,31.58,19.05,0.3,5.41,0,19.05,0.0,0.0,34,0.6035,2,0,0,1,4,4,595.0,0.0
11984,3,4,0,302.3,63.0,56.34,34,0.6035,30,4,4,26,0.1176,2,0,0,29.71,0,0,0.0,0.0,2,1,0,2.58,18.16,34.06,0,0.0,19.05,19.05,0.0,36.989999999999995,0.3,0.0,5.41,0.0,31.58,5.41,0.3,0.0,19.05,0.0,0.0,1,205,2,4,0.0,18.19,10.47,2.16,2.98,0,10.47,0.0,0.0,28,0.8282,1,1,1,1,4,4,595.0,0.0
11984,4,4,0,344.9,42.59,33.81,28,0.8282,13,15,15,-2,0.5357,1,1,1,0.0,1,0,2.96,2.96,0,0,0,0.0,8.83,11.9,0,0.0,10.47,10.47,0.0,21.17,2.16,0.0,2.98,0.0,18.19,2.98,2.16,0.0,10.47,0.0,0.0,9,229,2,4,0.0,42.79,199.81,0.0,5.57,0,9.72,190.09,0.0,77,0.3103,5,0,0,1,4,4,595.0,
11985,1,7,1,268.36,0.0,268.36,118,0.4397,80,38,38,42,0.322,8,7,1,16.1,6,0,10.65,11.36,1,1,0,3.16,27.75,182.73,6,4.79,0.0,0.0,30.6,47.04,9.64,94.05,5.47,30.6,41.57,5.47,9.64,94.05,0.0,66.08,20.95,36,152,1,4,0.0,0.0,42.43,0.9,0.0,0,42.43,0.0,0.0,0,0.0,0,0,0,1,4,4,654.98,1.0
11985,2,7,0,319.42,51.06,43.33,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,21.89,40.5,4,10.11,43.33,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,42.43,0.0,0.0,8,155,1,4,0.0,0.0,11.97,3.02,0.0,0,11.97,0.0,0.0,0,0.0,0,0,0,1,4,4,654.98,1.0
11985,3,7,0,340.75,21.34,14.99,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,11.55,11.55,0,0.0,14.99,0.0,0.0,0.0,3.02,0.0,0.0,0.0,0.0,0.0,3.02,0.0,11.97,0.0,0.0,16,196,1,4,0.0,4.79,17.32,0.81,0.0,0,11.05,6.26,0.0,4,0.1745,1,1,0,1,4,4,654.98,0.0
11985,4,7,0,365.16,24.41,22.92,4,0.1745,2,2,2,0,0.5,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,6.05,14.1,0,0.0,11.05,11.05,0.0,4.79,0.81,0.0,0.0,0.0,4.79,0.0,0.81,0.0,11.05,6.26,0.0,8,269,1,4,0.0,45.46,36.01,13.7,3.62,0,12.78,23.23,0.0,112,1.1337,2,0,0,1,4,4,654.98,0.0
11985,5,7,0,465.22,100.06,98.8,112,1.1337,67,45,45,22,0.4018,2,0,0,15.8,0,0,0.0,0.0,2,2,0,1.8,17.07,51.72,0,0.0,12.78,12.78,0.0,49.08,13.7,0.0,3.62,0.0,45.46,3.62,13.7,0.0,12.78,23.23,0.0,29,288,3,4,0.0,21.25,43.9,6.11,4.02,0,13.62,30.28,0.0,44,0.5844,4,4,3,1,4,4,654.98,0.0
11985,6,7,0,542.38,77.16,75.29,44,0.5844,33,11,11,22,0.25,4,4,1,8.55,3,0,6.04,6.04,0,0,0,0.0,9.88,46.73,0,0.0,13.62,13.62,0.0,25.27,6.11,0.0,4.02,0.0,21.25,4.02,6.11,0.0,13.62,30.28,0.0,25,306,3,4,0.0,0.0,12.79,3.05,0.0,0,12.79,0.0,0.0,0,0.0,0,0,0,1,4,4,654.98,1.0
11985,7,7,0,560.92,18.53,15.84,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,12.27,12.27,0,0.0,15.84,0.0,0.0,0.0,3.05,0.0,0.0,0.0,0.0,0.0,3.05,0.0,12.79,0.0,0.0,8,231,3,4,0.0,2.26,90.45,0.0,0.0,0,32.01,58.45,0.0,3,0.0324,2,0,0,1,4,4,654.98,
11987,1,4,1,363.27,0.0,363.27,95,0.2615,84,11,11,73,0.1158,14,0,0,12.8,0,0,0.0,0.0,14,13,0,10.37,34.74,238.4,0,0.0,0.0,0.0,87.75,49.129999999999995,29.18,58.15,4.97,87.75,44.16,4.97,29.18,58.15,0.0,99.39,39.66,31,136,1,4,0.0,0.0,16.87,23.52,0.0,0,16.87,0.0,0.0,0,0.0,0,0,0,0,3,4,703.34,1.0
11987,2,4,0,405.16,41.89,40.39,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,12.8,25.87,0,0.0,40.39,0.0,0.0,0.0,23.52,0.0,0.0,0.0,0.0,0.0,23.52,0.0,16.87,0.0,0.0,40,231,1,4,0.0,9.59,34.1,10.17,0.0,0,10.25,23.85,0.0,16,0.2971,6,0,0,0,3,4,703.34,0.0
11987,3,4,0,461.2,56.04,53.86,16,0.2971,14,2,2,12,0.125,6,0,0,4.32,0,0,0.0,0.0,3,2,0,9.2,10.73,29.94,0,0.0,10.25,10.25,0.0,9.59,10.17,0.0,0.0,0.0,9.59,0.0,10.17,0.0,10.25,23.85,0.0,11,253,1,4,0.0,0.0,7.3,4.65,0.0,0,7.3,0.0,0.0,0,0.0,0,0,0,0,3,4,703.34,1.0
11987,4,4,0,474.62,13.43,11.95,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,6.76,6.76,0,0.0,11.95,0.0,0.0,0.0,4.65,0.0,0.0,0.0,0.0,0.0,4.65,0.0,7.3,0.0,0.0,11,275,1,4,0.0,50.78,176.48,0.0,0.0,0,12.51,163.97,0.0,156,0.6864,5,0,0,0,3,4,703.34,
11988,1,2,1,158.78,0.0,158.78,1,0.0063,1,0,0,1,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,60.25,129.25,8,64.12,0.0,0.0,90.74,0.0,15.92,52.12,0.0,90.74,0.0,0.0,15.92,52.12,0.0,0.0,0.0,50,195,0,0,0.0,0.0,14.88,0.01,0.0,0,14.88,0.0,0.0,0,0.0,0,0,0,0,0,0,741.78,1.0
11988,2,2,0,175.56,16.79,14.88,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,9.2,12.27,0,0.0,14.88,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,14.88,0.0,0.0,1,157,0,0,133.99,6.59,420.01,0.0,2.3,0,14.35,142.95,262.72,322,0.5721,6,6,1,0,0,0,741.78,
11989,1,5,1,167.07,0.0,167.07,40,0.2394,12,27,27,-15,0.675,3,1,1,8.47,1,0,3.71,3.71,2,2,0,6.45,78.06,137.81,0,0.0,0.0,0.0,6.94,81.84,4.27,51.58,0.0,6.94,81.84,0.0,4.27,51.58,0.0,8.32,14.12,21,147,2,4,0.0,0.0,5.7,2.27,0.0,0,5.7,0.0,0.0,0,0.0,0,0,0,0,3,4,662.98,1.0
11989,2,5,0,176.03,8.96,7.97,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,4.24,4.24,0,0.0,7.97,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,2.27,0.0,5.7,0.0,0.0,6,174,2,4,0.0,0.0,4.46,10.85,0.0,0,4.46,0.0,0.0,0,0.0,0,0,0,0,3,4,662.98,1.0
11989,3,5,0,192.38,16.35,15.31,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,4.24,4.24,0,0.0,15.31,0.0,0.0,0.0,10.85,0.0,0.0,0.0,0.0,0.0,10.85,0.0,4.46,0.0,0.0,37,141,2,4,0.0,59.06,56.97,1.75,0.0,0,5.75,51.22,0.0,110,0.934,4,3,3,0,3,4,662.98,0.0
11989,4,5,0,313.7,121.32,117.78,110,0.934,95,12,12,83,0.1091,4,3,1,23.16,3,0,8.1,8.1,1,1,0,4.79,13.17,70.78,0,0.0,5.75,5.75,0.0,59.06,1.75,0.0,0.0,0.0,59.06,0.0,1.75,0.0,5.75,51.22,0.0,11,211,3,4,0.0,0.0,71.58,2.09,0.0,0,71.58,0.0,0.0,0,0.0,0,0,0,0,3,4,662.98,1.0
11989,5,5,0,396.26,82.56,73.67,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,71.16,71.16,0,0.0,73.67,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,2.09,0.0,71.58,0.0,0.0,11,282,3,4,0.0,231.89,32.42,0.0,0.0,0,7.98,24.44,0.0,73,0.2762,1,1,1,0,3,4,662.98,
11990,1,4,1,157.34,0.0,157.34,34,0.2161,26,8,8,18,0.2353,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,28.99,126.55,0,0.0,0.0,0.0,30.53,0.0,9.9,94.57,0.0,30.53,0.0,0.0,9.9,94.57,0.0,0.0,22.33,34,198,0,0,16.58,15.87,68.39,9.94,0.0,0,8.48,55.73,4.18,54,0.4875,2,0,0,0,3,4,659.99,0.0
11990,2,4,0,269.15,111.82,110.78,54,0.4875,38,16,16,22,0.2963,2,0,0,38.66,0,0,0.0,0.0,2,1,0,4.17,16.81,72.68,0,0.0,8.48,8.48,16.58,15.87,9.94,0.0,0.0,16.58,15.87,0.0,9.94,0.0,8.48,55.73,4.18,21,293,1,4,0.0,102.79,102.76,28.79,4.69,0,26.28,76.48,0.0,165,0.6903,3,1,1,0,3,4,659.99,0.0
11990,3,4,0,517.43,248.27,239.03,165,0.6903,97,68,68,29,0.4121,3,1,1,56.67,1,0,6.87,6.87,2,2,0,2.34,25.07,146.2,0,0.0,26.28,26.28,0.0,107.48,28.79,0.0,4.69,0.0,102.79,4.69,28.79,0.0,26.28,76.48,0.0,46,347,3,4,0.0,27.16,26.73,7.9,0.0,0,13.51,13.22,0.0,37,0.5988,1,1,0,0,3,4,659.99,0.0
11990,4,4,0,580.55,63.12,61.79,37,0.5988,30,7,7,23,0.1892,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,12.37,37.16,0,0.0,13.51,13.51,0.0,27.16,7.9,0.0,0.0,0.0,27.16,0.0,7.9,0.0,13.51,13.22,0.0,48,287,3,4,0.0,0.0,78.03,0.0,0.0,0,78.03,0.0,0.0,0,0.0,0,0,0,0,3,4,659.99,
11991,1,2,1,113.84,0.0,113.84,57,0.5007,53,4,4,49,0.0702,1,0,0,0.0,0,0,0.0,0.0,1,1,0,10.56,11.19,71.56,0,0.0,0.0,0.0,0.0,40.46,4.16,50.22,0.0,0.0,40.46,0.0,4.16,50.22,0.0,18.99,0.0,22,222,0,4,0.0,13.84,68.03,7.91,0.0,0,0.0,68.03,0.0,38,0.4233,0,0,0,0,0,4,775.72,0.0
11991,2,2,0,208.92,95.09,89.78,38,0.4233,30,8,8,22,0.2105,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,39.31,68.03,0,0.0,28.72,28.72,0.0,13.84,7.91,0.0,0.0,0.0,13.84,0.0,7.91,0.0,0.0,68.03,0.0,35,281,0,4,0.0,247.93,306.49,0.0,0.0,0,24.9,281.59,0.0,108,0.1948,1,1,1,0,0,4,775.72,
11992,1,7,1,98.27,0.0,98.27,59,0.6004,32,27,27,5,0.4576,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,17.87,61.83,0,0.0,0.0,0.0,20.43,0.0,9.85,52.48,0.0,20.43,0.0,0.0,9.85,52.48,0.0,0.0,15.51,48,209,0,0,9.95,0.0,26.77,5.89,0.0,0,11.16,0.0,15.6,9,0.2112,1,1,0,0,1,4,682.39,0.0
11992,2,7,0,148.22,49.95,42.61,9,0.2112,7,2,2,5,0.2222,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,8.34,26.8,0,0.0,11.16,11.16,9.95,0.0,5.89,0.0,0.0,9.95,0.0,0.0,5.89,0.0,11.16,0.0,15.6,15,274,0,0,0.0,21.53,72.76,9.58,3.79,0,35.1,37.66,0.0,43,0.3994,5,0,0,0,1,4,682.39,0.0
11992,3,7,0,257.72,109.49,107.66,43,0.3994,34,7,7,27,0.1628,5,0,0,12.07,0,0,0.0,0.0,4,3,0,10.0,25.56,70.55,0,0.0,34.3,34.3,0.0,25.32,9.58,0.0,3.79,0.0,21.53,3.79,9.58,0.0,35.1,37.66,0.0,25,283,1,4,0.0,12.19,105.31,3.38,0.0,0,19.91,85.4,0.0,24,0.1986,2,0,0,0,1,4,682.39,0.0
11992,4,7,0,382.96,125.25,120.88,24,0.1986,15,9,9,6,0.375,2,0,0,0.01,0,0,0.0,0.0,1,1,0,19.64,42.68,102.94,0,0.0,19.91,19.91,0.0,12.19,3.38,0.0,0.0,0.0,12.19,0.0,3.38,0.0,19.91,85.4,0.0,11,338,1,4,0.0,0.0,22.22,0.22,0.0,0,22.22,0.0,0.0,0,0.0,0,0,0,0,1,4,682.39,1.0
11992,5,7,0,407.92,24.96,22.44,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,22.22,22.22,0,0.0,22.44,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.22,0.0,22.22,0.0,0.0,1,333,1,4,0.0,22.91,39.66,7.77,0.0,0,20.03,19.64,0.0,18,0.2559,4,0,0,0,1,4,682.39,0.0
11992,6,7,0,482.14,74.22,70.34,18,0.2559,9,8,8,1,0.4444,4,0,0,8.55,0,0,0.0,0.0,2,1,0,19.62,19.62,38.63,0,0.0,20.03,20.03,0.0,22.91,7.77,0.0,0.0,0.0,22.91,0.0,7.77,0.0,20.03,19.64,0.0,42,332,1,4,0.0,13.37,58.84,4.63,3.47,0,10.5,48.34,0.0,16,0.1992,18,0,0,0,1,4,682.39,0.0
11992,7,7,0,565.22,83.08,80.31,16,0.1992,8,8,8,0,0.5,18,0,0,3.16,0,0,0.0,0.0,9,8,0,8.15,16.91,51.49,0,0.0,10.5,10.5,0.0,16.84,4.63,0.0,3.47,0.0,13.37,3.47,4.63,0.0,10.5,48.34,0.0,27,298,1,4,0.0,0.0,115.45,0.0,0.0,0,115.45,0.0,0.0,0,0.0,0,0,0,0,1,4,682.39,
11993,1,1,1,237.57,0.0,237.57,157,0.6609,114,41,41,73,0.2611,4,0,0,37.32,0,0,0.0,0.0,4,3,0,14.77,49.42,148.16,0,0.0,0.0,0.0,0.0,67.06,7.71,121.98,0.0,0.0,67.06,0.0,7.71,121.98,0.0,40.82,0.0,41,294,3,4,0.0,134.23,269.95,0.0,0.0,0,23.02,246.93,0.0,27,0.0668,2,0,0,1,4,4,644.97,
11994,1,8,1,216.98,0.0,216.98,90,0.4148,69,21,21,48,0.2333,4,3,1,28.0,2,0,10.53,10.53,1,1,0,6.83,15.07,143.7,0,0.0,0.0,0.0,20.02,35.54,17.17,75.13,0.0,20.02,35.54,0.0,17.17,75.13,0.0,49.56,19.58,32,252,1,4,0.0,5.14,23.18,5.2,2.94,0,23.18,0.0,0.0,4,0.1097,1,1,0,0,2,4,591.98,0.0
11994,2,8,0,255.18,38.2,36.47,4,0.1097,2,2,2,0,0.5,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0.0,14.18,22.34,0,0.0,23.18,23.18,0.0,8.08,5.2,0.0,2.94,0.0,5.14,2.94,5.2,0.0,23.18,0.0,0.0,26,246,1,4,0.0,0.0,14.72,5.52,0.0,0,14.72,0.0,0.0,0,0.0,0,0,0,0,2,4,591.98,1.0
11994,3,8,0,281.44,26.26,20.24,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,13.85,13.85,0,0.0,20.24,0.0,0.0,0.0,5.52,0.0,0.0,0.0,0.0,0.0,5.52,0.0,14.72,0.0,0.0,15,281,1,4,0.0,31.26,66.14,4.93,0.0,0,14.47,51.67,0.0,86,0.8405,3,1,1,0,2,4,591.98,0.0
11994,4,8,0,385.75,104.31,102.33,86,0.8405,31,55,55,-24,0.6395,3,1,1,17.77,1,0,4.15,4.15,2,1,0,5.78,14.45,63.26,0,0.0,14.47,14.47,0.0,31.26,4.93,0.0,0.0,0.0,31.26,0.0,4.93,0.0,14.47,51.67,0.0,26,425,1,4,0.0,0.0,26.88,2.33,0.0,0,26.88,0.0,0.0,0,0.0,0,0,0,0,2,4,591.98,1.0
