student_id,query_index,total_queries,is_first_query,time_since_session_start_s,time_since_last_query_s,pre_duration_s,pre_code_edits,pre_code_edit_rate,pre_chars_inserted,pre_chars_deleted,pre_code_deletes,pre_net_code_growth,pre_delete_type_ratio,pre_terminal_runs,pre_terminal_errors,pre_max_consecutive_errors,pre_mean_time_between_runs_s,pre_error_self_fix,pre_error_ai_fix,pre_error_reading_time_s,pre_error_to_edit_s,pre_failed_test_count,pre_failed_test_self_fix,pre_failed_test_ai_fix,pre_failed_test_to_edit_s,pre_longest_idle_s,thinking_time_s,pre_tab_switches,pre_tab_hidden_time_s,pre_response_reading_time_s,pre_chat_to_code_latency_s,pre_time_in_editor_s,pre_time_in_terminal_s,pre_time_in_chat_s,pre_time_in_task_s,pre_time_in_tests_s,implementing_time_s,debugging_time_s,testing_time_s,seeking_help_time_s,thinking_task_s,thinking_llm_s,thinking_error_s,thinking_code_s,query_length_chars,ai_response_length_chars,test_passed_at_query,test_total_at_query,post_response_implementing_s,post_response_debugging_s,post_response_thinking_s,post_response_seeking_help_s,post_response_testing_s,post_thinking_task_s,post_thinking_llm_s,post_thinking_error_s,post_thinking_code_s,post_code_edits,post_code_edit_rate,post_terminal_runs,post_terminal_errors,post_error_self_fix,task_completed,final_test_passed,final_test_total,session_duration_s,label_query_no_effort
12293,1,3,1,188.56,0.0,188.56,152,0.8061,137,15,15,122,0.0987,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0,15.0,90.06,15,39.23,0.0,0.0,62.88,0.0,4.05,43.88,0.0,62.88,0.0,0.0,4.05,43.88,0.0,0.0,77.73,21,116,0,0,0.0,0.0,4.14,2.64,0.0,0,4.14,0.0,0.0,0,0.0,0,0,0,1,3,3,517.45,1.0
12293,2,3,0,196.27,7.72,6.78,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,2.37,0.0,0,0.0,6.78,0.0,0.0,0.0,2.64,0.0,0.0,0.0,0.0,0.0,2.64,0.0,4.14,0.0,0.0,15,221,0,0,0.0,0.0,7.54,2.28,0.0,0,7.54,0.0,0.0,0,0.0,0,0,0,1,3,3,517.45,1.0
12293,3,3,0,208.02,11.74,9.82,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,7.1,7.1,0,0.0,9.82,0.0,0.0,0.0,2.28,0.0,0.0,0.0,0.0,0.0,2.28,0.0,7.54,0.0,0.0,11,263,0,0,0.0,15.56,292.53,0.0,0.0,0,25.48,267.05,0.0,52,0.1688,1,0,0,1,3,3,517.45,
12301,1,3,1,189.79,0.0,189.79,178,0.9379,167,10,10,157,0.0562,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0,19.4,75.56,0,0.0,0.0,0.0,124.57,0.0,4.43,46.29,0.0,124.57,0.0,0.0,4.43,46.29,0.0,0.0,14.51,22,175,0,0,0.0,8.89,35.6,7.8,0.0,0,30.12,5.49,0.0,20,0.3824,0,0,0,0,0,0,323.78,0.0
12301,2,3,0,243.1,53.3,52.3,20,0.3824,10,10,10,0,0.5,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,26.6,34.63,0,0.0,30.12,30.12,0.0,8.89,7.8,0.0,0.0,0.0,8.89,0.0,7.8,0.0,30.12,5.49,0.0,18,284,0,0,0.0,16.91,24.77,3.24,4.02,0,17.65,7.12,0.0,35,0.7152,2,2,0,0,0,0,323.78,0.0
12301,3,3,0,294.27,51.17,48.94,35,0.7152,30,4,4,26,0.1143,2,2,1,1.94,0,0,1.93,0.0,0,0,0,0,15.5,22.09,0,0.0,15.72,15.72,0.0,20.93,3.24,0.0,4.02,0.0,16.91,4.02,3.24,0.0,17.65,7.12,0.0,12,298,0,0,0.0,17.55,10.75,0.0,0.0,0,10.75,0.0,0.0,2,0.0707,0,0,0,0,0,0,323.78,
12302,1,1,1,216.34,0.0,216.34,220,1.0169,202,16,16,186,0.0727,2,2,1,50.45,1,0,39.04,39.04,0,0,0,0,38.68,113.0,1,0.0,0.0,0.0,76.92,11.4,11.1,40.08,0.0,76.92,11.4,0.0,11.1,40.08,0.0,5.11,71.73,51,158,0,0,0.0,18.96,348.3,0.0,0.0,0,15.91,332.38,0.0,37,0.1007,6,6,5,0,0,0,584.46,
12304,1,1,1,219.37,0.0,219.37,174,0.7932,156,17,17,139,0.0977,5,0,0,6.81,0,0,0.0,0.0,0,0,0,0,25.6,100.47,0,0.0,0.0,0.0,95.82,27.27,22.42,36.41,27.27,95.82,0.0,27.27,22.42,36.41,0.0,0.0,37.45,74,314,3,3,0.0,0.0,125.93,0.0,0.0,0,125.93,0.0,0.0,0,0.0,1,0,0,1,3,3,346.5,
12305,1,1,1,202.72,0.0,202.72,210,1.0359,176,34,34,142,0.1619,2,2,1,37.03,0,0,37.01,0.0,0,0,0,0,15.04,97.59,4,18.88,0.0,0.0,76.3,37.04,4.05,39.98,37.04,76.3,0.0,37.04,4.05,39.98,0.0,4.29,41.06,29,348,0,0,0.0,0.0,352.2,0.0,0.0,0,352.2,0.0,0.0,0,0.0,0,0,0,0,0,0,556.35,
12310,1,2,1,119.36,0.0,119.36,139,1.1646,91,48,48,43,0.3453,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,13.18,52.58,0,0.0,0.0,0.0,55.92,0.0,4.95,22.77,0.0,55.92,0.0,0.0,4.95,22.77,0.0,0.0,35.73,28,245,0,0,5.91,0.0,17.84,8.87,0.0,0,10.11,0.0,7.73,11,0.3372,0,0,0,0,0,0,554.08,0.0
12310,2,2,0,153.47,34.11,32.62,11,0.3372,10,1,1,9,0.0909,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,9.52,15.01,0,0.0,10.11,10.11,5.91,0.0,8.87,0.0,0.0,5.91,0.0,0.0,8.87,0.0,10.11,0.0,7.73,34,197,0,0,29.05,42.64,327.86,0.0,0.0,0,9.36,264.56,53.93,150,0.3754,2,2,2,0,0,0,554.08,
12311,1,5,1,63.37,0.0,63.37,17,0.2683,17,0,0,17,0.0,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0,9.92,46.29,0,0.0,0.0,0.0,4.67,0.0,4.6,38.93,0.0,4.67,0.0,0.0,4.6,38.93,0.0,0.0,15.16,23,185,0,0,0.0,0.0,6.88,1.7,0.0,0,6.88,0.0,0.0,0,0.0,0,0,0,0,0,0,558.98,1.0
12311,2,5,0,74.15,10.78,8.57,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,5.66,5.66,0,0.0,8.57,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,1.7,0.0,6.88,0.0,0.0,8,213,0,0,0.0,0.0,4.44,5.33,0.0,0,4.44,0.0,0.0,0,0.0,0,0,0,0,0,0,558.98,1.0
12311,3,5,0,90.71,16.56,9.77,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,4.01,4.01,0,0.0,9.77,0.0,0.0,0.0,5.33,0.0,0.0,0.0,0.0,0.0,5.33,0.0,4.44,0.0,0.0,32,262,0,0,0.0,31.46,95.51,4.52,0.0,0,0.8,94.71,0.0,54,0.4107,2,2,1,0,0,0,558.98,0.0
12311,4,5,0,224.0,133.29,131.49,54,0.4107,45,9,9,36,0.1667,2,2,1,6.2,1,0,4.29,4.29,0,0,0,0,89.97,104.65,0,0.0,0.8,0.8,0.0,31.46,4.52,0.0,0.0,0.0,31.46,0.0,4.52,0.0,0.8,94.71,0.0,8,297,0,0,0.0,0.0,22.97,2.56,0.0,0,22.97,0.0,0.0,0,0.0,0,0,0,0,0,0,558.98,1.0
12311,5,5,0,250.96,26.96,25.52,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,22.7,22.7,0,0.0,25.52,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,2.56,0.0,22.97,0.0,0.0,3,527,0,0,0.0,5.38,300.53,0.0,0.0,0,165.23,135.3,0.0,7,0.0229,0,0,0,0,0,0,558.98,
12312,1,2,1,162.65,0.0,162.65,209,1.2849,171,33,33,138,0.1579,2,1,1,10.08,1,0,3.49,3.49,0,0,0,0,12.72,46.63,0,0.0,0.0,0.0,101.59,0.0,9.74,30.47,0.0,101.59,0.0,0.0,9.74,30.47,0.0,0.0,20.86,36,424,3,3,0.0,0.0,44.68,74.76,0.0,0,44.68,0.0,0.0,0,0.0,0,0,0,1,3,3,587.89,1.0
12312,2,2,0,283.76,121.11,119.44,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,35.25,55.77,0,0.0,119.44,0.0,0.0,0.0,74.76,0.0,0.0,0.0,0.0,0.0,74.76,0.0,44.68,0.0,0.0,140,1115,3,3,0.0,0.0,301.03,0.0,0.0,0,301.03,0.0,0.0,0,0.0,0,0,0,1,3,3,587.89,
12313,1,1,1,169.64,0.0,169.64,114,0.672,92,17,17,75,0.1491,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0,12.13,72.73,0,0.0,0.0,0.0,63.99,0.0,31.08,32.37,0.0,63.99,0.0,0.0,31.08,32.37,5.86,0.0,36.35,47,173,0,0,0.0,6.1,426.79,0.0,2.92,0,33.18,393.6,0.0,6,0.0138,3,3,2,0,0,0,606.63,
12315,1,4,1,226.62,0.0,226.62,227,1.0017,179,45,45,134,0.1982,3,3,1,70.88,2,0,5.92,5.92,0,0,0,0,28.02,94.43,18,72.37,0.0,0.0,14.54,82.37,3.35,23.73,0.0,14.54,82.37,0.0,3.35,23.73,0.0,91.6,11.04,18,107,0,0,0.0,5.92,11.91,7.37,1.97,0,5.96,5.95,0.0,21,0.773,1,1,0,0,0,0,319.02,0.0
12315,2,4,0,254.58,27.96,27.17,21,0.773,8,13,13,-5,0.619,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0,5.65,10.7,0,0.0,9.3,9.3,0.0,7.89,7.37,0.0,1.97,0.0,5.92,1.97,7.37,0.0,5.96,5.95,0.0,9,186,0,0,0.0,6.17,16.49,2.64,0.0,0,6.96,9.53,0.0,14,0.5533,1,1,0,0,0,0,319.02,0.0
12315,3,4,0,280.98,26.4,25.3,14,0.5533,14,0,0,14,0.0,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0,8.44,13.07,0,0.0,6.96,6.96,0.0,6.17,2.64,0.0,0.0,0.0,6.17,0.0,2.64,0.0,6.96,9.53,0.0,13,159,0,0,0.0,0.0,5.73,0.42,0.0,0,5.73,0.0,0.0,0,0.0,0,0,0,0,0,0,319.02,1.0
12315,4,4,0,288.15,7.17,6.15,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,5.37,5.37,0,0.0,6.15,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.42,0.0,5.73,0.0,0.0,3,298,0,0,0.0,0.0,28.31,0.0,0.0,0,28.31,0.0,0.0,0,0.0,0,0,0,0,0,0,319.02,
12317,1,2,1,129.62,0.0,129.62,129,0.9952,97,28,28,69,0.2171,7,7,1,9.79,7,0,2.75,3.31,0,0,0,0,9.51,41.9,0,0.0,0.0,0.0,21.48,33.239999999999995,8.5,29.32,4.66,21.48,28.58,4.66,8.5,29.32,0.0,24.3,12.79,101,327,0,0,0.0,4.09,30.46,4.77,0.0,0,8.39,22.07,0.0,9,0.2289,0,0,0,0,0,0,274.96,0.0
12317,2,2,0,171.4,41.78,39.32,9,0.2289,4,5,5,-1,0.5556,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,20.4,28.43,0,0.0,8.39,8.39,0.0,4.09,4.77,0.0,0.0,0.0,4.09,0.0,4.77,0.0,8.39,22.07,0.0,18,269,0,0,0.0,28.22,71.89,0.0,2.32,0,10.63,61.26,0.0,62,0.6053,4,4,4,0,0,0,274.96,
12318,1,2,1,202.67,0.0,202.67,219,1.0806,181,34,34,147,0.1553,3,3,1,18.41,3,0,12.38,12.38,0,0,0,0,23.77,102.01,0,0.0,0.0,0.0,89.43,6.5,3.49,64.8,0.0,89.43,6.5,0.0,3.49,64.8,0.0,26.42,12.04,25,179,0,0,0.0,0.0,10.25,2.36,0.0,0,10.25,0.0,0.0,0,0.0,0,0,0,0,0,0,465.01,1.0
12318,2,2,0,217.0,14.33,12.61,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,10.06,10.06,0,0.0,12.61,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,2.36,0.0,10.25,0.0,0.0,12,198,0,0,0.0,0.0,246.18,0.0,0.0,0,246.18,0.0,0.0,0,0.0,0,0,0,0,0,0,465.01,
12319,1,1,1,246.04,0.0,246.04,191,0.7763,174,16,16,158,0.0838,2,2,1,4.02,0,0,4.0,0.0,0,0,0,0,45.42,127.91,0,0.0,0.0,0.0,94.58,4.03,19.68,25.27,4.03,94.58,0.0,4.03,19.68,25.27,0.0,54.18,48.3,36,152,0,0,0.0,0.0,115.7,0.0,0.0,0,115.7,0.0,0.0,0,0.0,0,0,0,0,0,0,362.71,
12322,1,6,1,124.89,0.0,124.89,192,1.5373,176,11,11,165,0.0573,1,1,1,0.0,1,0,13.42,13.42,0,0,0,0,9.87,32.57,0,0.0,0.0,0.0,81.2,0.0,0.64,23.03,0.0,81.2,0.0,0.0,0.64,23.03,0.0,0.0,20.03,212,265,0,0,0.0,4.91,19.95,0.57,0.0,0,10.29,9.67,0.0,3,0.1179,1,1,0,0,0,0,219.97,0.0
12322,2,6,0,151.75,26.86,25.44,3,0.1179,2,1,1,1,0.3333,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0,9.29,17.16,0,0.0,10.29,10.29,0.0,4.91,0.57,0.0,0.0,0.0,4.91,0.0,0.57,0.0,10.29,9.67,0.0,475,214,0,0,0.0,0.0,5.39,0.64,0.0,0,5.39,0.0,0.0,0,0.0,0,0,0,0,0,0,219.97,1.0
12322,3,6,0,158.86,7.11,6.03,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,4.98,4.98,0,0.0,6.03,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.64,0.0,5.39,0.0,0.0,4,327,0,0,0.0,0.0,14.72,0.39,0.0,0,14.72,0.0,0.0,0,0.0,0,0,0,0,0,0,219.97,1.0
12322,4,6,0,175.78,16.92,15.12,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,14.32,14.32,0,0.0,15.12,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.39,0.0,14.72,0.0,0.0,3,377,0,0,0.0,10.79,14.12,0.31,0.0,0,6.1,8.02,0.0,22,0.8727,1,1,0,0,0,0,219.97,0.0
12322,5,6,0,202.47,26.69,25.21,22,0.8727,15,6,6,9,0.2727,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0,5.68,10.71,0,0.0,5.68,5.68,0.0,10.79,0.31,0.0,0.0,0.0,10.79,0.0,0.31,0.0,6.1,8.02,0.0,173,386,0,0,0.0,0.0,7.13,0.48,0.0,0,7.13,0.0,0.0,2,0.2628,0,0,0,0,0,0,219.97,0.0
12322,6,6,0,211.65,9.17,7.61,2,0.2628,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,5.12,5.12,0,0.0,5.12,5.12,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.48,0.0,7.13,0.0,0.0,217,266,0,0,0.0,0.0,7.03,0.0,0.0,0,7.03,0.0,0.0,0,0.0,0,0,0,0,0,0,219.97,
12323,1,4,1,61.58,0.0,61.58,27,0.4385,27,0,0,27,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,9.94,22.13,0,0.0,0.0,0.0,12.43,0.0,14.77,28.73,0.0,12.43,0.0,0.0,14.77,28.73,0.0,0.0,5.66,38,520,0,0,26.91,0.0,4.39,4.4,0.0,0,4.39,0.0,0.0,49,1.3725,1,1,0,0,0,0,238.53,0.0
12323,2,4,0,99.4,37.83,35.7,49,1.3725,41,8,8,33,0.1633,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0,3.8,10.74,0,0.0,4.39,4.39,26.91,0.0,4.4,0.0,0.0,26.91,0.0,0.0,4.4,0.0,4.39,0.0,0.0,10,470,0,0,0.0,5.44,21.34,12.23,0.0,0,21.34,0.0,0.0,5,0.1282,0,0,0,0,0,0,238.53,0.0
12323,3,4,0,140.35,40.94,39.0,5,0.1282,2,3,3,-1,0.6,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,20.76,33.33,0,0.0,21.34,21.34,0.0,5.44,12.23,0.0,0.0,0.0,5.44,0.0,12.23,0.0,21.34,0.0,0.0,10,639,0,0,0.0,27.19,24.25,1.66,0.0,0,24.25,0.0,0.0,9,0.1695,0,0,0,0,0,0,238.53,0.0
12323,4,4,0,195.75,55.4,53.1,9,0.1695,7,2,2,5,0.2222,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,23.76,43.03,0,0.0,24.25,24.25,0.0,27.19,1.66,0.0,0.0,0.0,27.19,0.0,1.66,0.0,24.25,0.0,0.0,8,730,0,0,0.0,0.51,39.85,0.0,0.0,0,8.54,31.31,0.0,3,0.0743,0,0,0,0,0,0,238.53,
12324,1,2,1,74.89,0.0,74.89,115,1.5355,102,12,12,90,0.1043,5,5,1,5.41,2,0,3.2,5.49,0,0,0,0,5.12,12.23,0,0.0,0.0,0.0,30.08,14.67,0.46,15.4,5.85,30.08,8.82,5.85,0.46,15.4,0.0,0.0,14.28,4,408,0,0,0.0,0.0,8.9,0.65,0.0,0,8.9,0.0,0.0,0,0.0,0,0,0,0,0,0,209.63,1.0
12324,2,2,0,86.48,11.59,9.56,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,8.69,8.69,0,0.0,9.56,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.65,0.0,8.9,0.0,0.0,8,411,0,0,0.0,26.59,90.18,0.0,4.71,0,26.18,64.0,0.0,104,0.8561,7,7,5,0,0,0,209.63,
